month,year,product,location,demand_kg
6,2022,Tomatoes,Kurunegala,433
6,2022,Tomatoes,Puttalam,676
6,2022,Tomatoes,Anuradhapura,626
6,2022,Tomatoes,Polonnaruwa,684
6,2022,Tomatoes,Badulla,630
6,2022,Tomatoes,Monaragala,450
6,2022,Tomatoes,Ratnapura,580
6,2022,Tomatoes,Kegalle,780
7,2022,Carrots,Colombo,727
7,2022,Carrots,Gampaha,519
7,2022,Carrots,Kalutara,547
7,2022,Carrots,Kandy,567
7,2022,Carrots,Matale,427
7,2022,Carrots,Nuwara Eliya,444
7,2022,Carrots,Galle,703
7,2022,Carrots,Matara,409
7,2022,Carrots,Hambantota,732
7,2022,Carrots,Jaffna,750
7,2022,Carrots,Kilinochchi,784
7,2022,Carrots,Mannar,784
7,2022,Carrots,Vavuniya,590
7,2022,Carrots,Mullaitivu,798
7,2022,Carrots,Batticaloa,476
7,2022,Carrots,Ampara,496
7,2022,Carrots,Trincomalee,468
7,2022,Carrots,Kurunegala,747
7,2022,Carrots,Puttalam,481
7,2022,Carrots,Anuradhapura,562
7,2022,Carrots,Polonnaruwa,659
7,2022,Carrots,Badulla,486
7,2022,Carrots,Monaragala,578
7,2022,Carrots,Ratnapura,546
7,2022,Carrots,Kegalle,509
7,2022,Potatoes,Colombo,543
7,2022,Potatoes,Gampaha,756
7,2022,Potatoes,Kalutara,756
7,2022,Potatoes,Kandy,418
7,2022,Potatoes,Matale,480
7,2022,Potatoes,Nuwara Eliya,558
7,2022,Potatoes,Galle,509
7,2022,Potatoes,Matara,481
7,2022,Potatoes,Hambantota,774
7,2022,Potatoes,Jaffna,758
7,2022,Potatoes,Kilinochchi,780
7,2022,Potatoes,Mannar,709
7,2022,Potatoes,Vavuniya,769
7,2022,Potatoes,Mullaitivu,405
7,2022,Potatoes,Batticaloa,720
7,2022,Potatoes,Ampara,547
7,2022,Potatoes,Trincomalee,590
7,2022,Potatoes,Kurunegala,748
7,2022,Potatoes,Puttalam,590
7,2022,Potatoes,Anuradhapura,562
7,2022,Potatoes,Polonnaruwa,697
7,2022,Potatoes,Badulla,728
7,2022,Potatoes,Monaragala,442
7,2022,Potatoes,Ratnapura,442
7,2022,Potatoes,Kegalle,528
7,2022,Beans,Colombo,792
7,2022,Beans,Gampaha,538
7,2022,Beans,Kalutara,609
7,2022,Beans,Kandy,520
7,2022,Beans,Matale,730
7,2022,Beans,Nuwara Eliya,607
7,2022,Beans,Galle,576
7,2022,Beans,Matara,507
7,2022,Beans,Hambantota,558
7,2022,Beans,Jaffna,449
7,2022,Beans,Kilinochchi,722
7,2022,Beans,Mannar,400
7,2022,Beans,Vavuniya,608
7,2022,Beans,Mullaitivu,494
7,2022,Beans,Batticaloa,633
7,2022,Beans,Ampara,738
7,2022,Beans,Trincomalee,721
7,2022,Beans,Kurunegala,660
7,2022,Beans,Puttalam,450
7,2022,Beans,Anuradhapura,568
7,2022,Beans,Polonnaruwa,503
7,2022,Beans,Badulla,679
7,2022,Beans,Monaragala,587
7,2022,Beans,Ratnapura,439
7,2022,Beans,Kegalle,627
7,2022,Turnips,Colombo,524
7,2022,Turnips,Gampaha,721
7,2022,Turnips,Kalutara,561
7,2022,Turnips,Kandy,435
7,2022,Turnips,Matale,632
7,2022,Turnips,Nuwara Eliya,533
7,2022,Turnips,Galle,795
7,2022,Turnips,Matara,694
7,2022,Turnips,Hambantota,466
7,2022,Turnips,Jaffna,442
7,2022,Turnips,Kilinochchi,708
7,2022,Turnips,Mannar,609
7,2022,Turnips,Vavuniya,462
7,2022,Turnips,Mullaitivu,675
7,2022,Turnips,Batticaloa,415
7,2022,Turnips,Ampara,669
7,2022,Turnips,Trincomalee,653
7,2022,Turnips,Kurunegala,593
7,2022,Turnips,Puttalam,762
7,2022,Turnips,Anuradhapura,602
7,2022,Turnips,Polonnaruwa,465
7,2022,Turnips,Badulla,645
7,2022,Turnips,Monaragala,638
7,2022,Turnips,Ratnapura,703
7,2022,Turnips,Kegalle,470
7,2022,Tomatoes,Colombo,482
7,2022,Tomatoes,Gampaha,731
7,2022,Tomatoes,Kalutara,793
7,2022,Tomatoes,Kandy,562
7,2022,Tomatoes,Matale,724
7,2022,Tomatoes,Nuwara Eliya,447
7,2022,Tomatoes,Galle,636
7,2022,Tomatoes,Matara,558
7,2022,Tomatoes,Hambantota,546
7,2022,Tomatoes,Jaffna,477
7,2022,Tomatoes,Kilinochchi,791
7,2022,Tomatoes,Mannar,436
7,2022,Tomatoes,Vavuniya,658
7,2022,Tomatoes,Mullaitivu,577
7,2022,Tomatoes,Batticaloa,408
7,2022,Tomatoes,Ampara,427
7,2022,Tomatoes,Trincomalee,634
7,2022,Tomatoes,Kurunegala,720
7,2022,Tomatoes,Puttalam,742
7,2022,Tomatoes,Anuradhapura,529
7,2022,Tomatoes,Polonnaruwa,659
7,2022,Tomatoes,Badulla,715
7,2022,Tomatoes,Monaragala,674
7,2022,Tomatoes,Ratnapura,622
7,2022,Tomatoes,Kegalle,446
8,2022,Carrots,Colombo,1231
8,2022,Carrots,Gampaha,1473
8,2022,Carrots,Kalutara,1153
8,2022,Carrots,Kandy,1034
8,2022,Carrots,Matale,1574
8,2022,Carrots,Nuwara Eliya,1364
8,2022,Carrots,Galle,1461
8,2022,Carrots,Matara,1451
8,2022,Carrots,Hambantota,1515
8,2022,Carrots,Jaffna,1620
8,2022,Carrots,Kilinochchi,1183
8,2022,Carrots,Mannar,1317
8,2022,Carrots,Vavuniya,1055
8,2022,Carrots,Mullaitivu,1258
8,2022,Carrots,Batticaloa,1444
8,2022,Carrots,Ampara,1217
8,2022,Carrots,Trincomalee,1132
8,2022,Carrots,Kurunegala,1084
8,2022,Carrots,Puttalam,1398
8,2022,Carrots,Anuradhapura,1344
8,2022,Carrots,Polonnaruwa,1274
8,2022,Carrots,Badulla,940
8,2022,Carrots,Monaragala,1436
8,2022,Carrots,Ratnapura,1499
8,2022,Carrots,Kegalle,1330
8,2022,Potatoes,Colombo,1213
8,2022,Potatoes,Gampaha,1010
8,2022,Potatoes,Kalutara,1455
8,2022,Potatoes,Kandy,1227
8,2022,Potatoes,Matale,1211
8,2022,Potatoes,Nuwara Eliya,986
8,2022,Potatoes,Galle,1241
8,2022,Potatoes,Matara,1349
8,2022,Potatoes,Hambantota,1696
8,2022,Potatoes,Jaffna,1319
8,2022,Potatoes,Kilinochchi,1210
8,2022,Potatoes,Mannar,1157
8,2022,Potatoes,Vavuniya,1339
8,2022,Potatoes,Mullaitivu,1290
8,2022,Potatoes,Batticaloa,1448
8,2022,Potatoes,Ampara,1489
8,2022,Potatoes,Trincomalee,1298
8,2022,Potatoes,Kurunegala,1576
8,2022,Potatoes,Puttalam,1590
8,2022,Potatoes,Anuradhapura,1666
8,2022,Potatoes,Polonnaruwa,1207
8,2022,Potatoes,Badulla,1520
8,2022,Potatoes,Monaragala,1472
8,2022,Potatoes,Ratnapura,1495
8,2022,Potatoes,Kegalle,1445
8,2022,Beans,Colombo,1139
8,2022,Beans,Gampaha,1489
8,2022,Beans,Kalutara,1418
8,2022,Beans,Kandy,1311
8,2022,Beans,Matale,1655
8,2022,Beans,Nuwara Eliya,1098
8,2022,Beans,Galle,1384
8,2022,Beans,Matara,1303
8,2022,Beans,Hambantota,1448
8,2022,Beans,Jaffna,1215
8,2022,Beans,Kilinochchi,1184
8,2022,Beans,Mannar,1550
8,2022,Beans,Vavuniya,1494
8,2022,Beans,Mullaitivu,1683
8,2022,Beans,Batticaloa,1198
8,2022,Beans,Ampara,1470
8,2022,Beans,Trincomalee,1252
8,2022,Beans,Kurunegala,1598
8,2022,Beans,Puttalam,1306
8,2022,Beans,Anuradhapura,1233
8,2022,Beans,Polonnaruwa,997
8,2022,Beans,Badulla,1656
8,2022,Beans,Monaragala,1264
8,2022,Beans,Ratnapura,1337
8,2022,Beans,Kegalle,1161
8,2022,Turnips,Colombo,1056
8,2022,Turnips,Gampaha,1316
8,2022,Turnips,Kalutara,1359
8,2022,Turnips,Kandy,1410
8,2022,Turnips,Matale,1633
8,2022,Turnips,Nuwara Eliya,1432
8,2022,Turnips,Galle,1232
8,2022,Turnips,Matara,1266
8,2022,Turnips,Hambantota,1400
8,2022,Turnips,Jaffna,1236
8,2022,Turnips,Kilinochchi,1213
8,2022,Turnips,Mannar,1309
8,2022,Turnips,Vavuniya,1565
8,2022,Turnips,Mullaitivu,1534
8,2022,Turnips,Batticaloa,1447
8,2022,Turnips,Ampara,1647
8,2022,Turnips,Trincomalee,1513
8,2022,Turnips,Kurunegala,1278
8,2022,Turnips,Puttalam,1407
8,2022,Turnips,Anuradhapura,1184
8,2022,Turnips,Polonnaruwa,1350
8,2022,Turnips,Badulla,1486
8,2022,Turnips,Monaragala,1171
8,2022,Turnips,Ratnapura,1527
8,2022,Turnips,Kegalle,1363
8,2022,Tomatoes,Colombo,1399
8,2022,Tomatoes,Gampaha,1161
8,2022,Tomatoes,Kalutara,1073
8,2022,Tomatoes,Kandy,1403
8,2022,Tomatoes,Matale,1340
8,2022,Tomatoes,Nuwara Eliya,1446
8,2022,Tomatoes,Galle,1168
8,2022,Tomatoes,Matara,1379
8,2022,Tomatoes,Hambantota,1478
8,2022,Tomatoes,Jaffna,1398
8,2022,Tomatoes,Kilinochchi,1081
8,2022,Tomatoes,Mannar,1384
8,2022,Tomatoes,Vavuniya,1359
8,2022,Tomatoes,Mullaitivu,1068
8,2022,Tomatoes,Batticaloa,1161
8,2022,Tomatoes,Ampara,1375
8,2022,Tomatoes,Trincomalee,1258
8,2022,Tomatoes,Kurunegala,1072
8,2022,Tomatoes,Puttalam,1399
8,2022,Tomatoes,Anuradhapura,1701
8,2022,Tomatoes,Polonnaruwa,1319
8,2022,Tomatoes,Badulla,1541
8,2022,Tomatoes,Monaragala,1180
8,2022,Tomatoes,Ratnapura,1696
8,2022,Tomatoes,Kegalle,1481
9,2022,Carrots,Colombo,699
9,2022,Carrots,Gampaha,619
9,2022,Carrots,Kalutara,435
9,2022,Carrots,Kandy,637
9,2022,Carrots,Matale,585
9,2022,Carrots,Nuwara Eliya,473
9,2022,Carrots,Galle,588
9,2022,Carrots,Matara,420
9,2022,Carrots,Hambantota,519
9,2022,Carrots,Jaffna,517
9,2022,Carrots,Kilinochchi,443
9,2022,Carrots,Mannar,621
9,2022,Carrots,Vavuniya,557
9,2022,Carrots,Mullaitivu,453
9,2022,Carrots,Batticaloa,562
9,2022,Carrots,Ampara,623
9,2022,Carrots,Trincomalee,604
9,2022,Carrots,Kurunegala,715
9,2022,Carrots,Puttalam,682
9,2022,Carrots,Anuradhapura,402
9,2022,Carrots,Polonnaruwa,613
9,2022,Carrots,Badulla,657
9,2022,Carrots,Monaragala,631
9,2022,Carrots,Ratnapura,708
9,2022,Carrots,Kegalle,482
9,2022,Potatoes,Colombo,451
9,2022,Potatoes,Gampaha,572
9,2022,Potatoes,Kalutara,567
9,2022,Potatoes,Kandy,450
9,2022,Potatoes,Matale,774
9,2022,Potatoes,Nuwara Eliya,514
9,2022,Potatoes,Galle,777
9,2022,Potatoes,Matara,758
9,2022,Potatoes,Hambantota,549
9,2022,Potatoes,Jaffna,611
9,2022,Potatoes,Kilinochchi,705
9,2022,Potatoes,Mannar,799
9,2022,Potatoes,Vavuniya,558
9,2022,Potatoes,Mullaitivu,664
9,2022,Potatoes,Batticaloa,648
9,2022,Potatoes,Ampara,538
9,2022,Potatoes,Trincomalee,730
9,2022,Potatoes,Kurunegala,422
9,2022,Potatoes,Puttalam,796
9,2022,Potatoes,Anuradhapura,751
9,2022,Potatoes,Polonnaruwa,680
9,2022,Potatoes,Badulla,585
9,2022,Potatoes,Monaragala,622
9,2022,Potatoes,Ratnapura,461
9,2022,Potatoes,Kegalle,633
9,2022,Beans,Colombo,528
9,2022,Beans,Gampaha,657
9,2022,Beans,Kalutara,534
9,2022,Beans,Kandy,632
9,2022,Beans,Matale,659
9,2022,Beans,Nuwara Eliya,724
9,2022,Beans,Galle,503
9,2022,Beans,Matara,540
9,2022,Beans,Hambantota,647
9,2022,Beans,Jaffna,468
9,2022,Beans,Kilinochchi,767
9,2022,Beans,Mannar,731
9,2022,Beans,Vavuniya,601
9,2022,Beans,Mullaitivu,536
9,2022,Beans,Batticaloa,440
9,2022,Beans,Ampara,584
9,2022,Beans,Trincomalee,417
9,2022,Beans,Kurunegala,633
9,2022,Beans,Puttalam,685
9,2022,Beans,Anuradhapura,622
9,2022,Beans,Polonnaruwa,605
9,2022,Beans,Badulla,600
9,2022,Beans,Monaragala,789
9,2022,Beans,Ratnapura,678
9,2022,Beans,Kegalle,712
9,2022,Turnips,Colombo,470
9,2022,Turnips,Gampaha,712
9,2022,Turnips,Kalutara,536
9,2022,Turnips,Kandy,488
9,2022,Turnips,Matale,655
9,2022,Turnips,Nuwara Eliya,718
9,2022,Turnips,Galle,492
9,2022,Turnips,Matara,772
9,2022,Turnips,Hambantota,719
9,2022,Turnips,Jaffna,675
9,2022,Turnips,Kilinochchi,546
9,2022,Turnips,Mannar,775
9,2022,Turnips,Vavuniya,767
9,2022,Turnips,Mullaitivu,771
9,2022,Turnips,Batticaloa,441
9,2022,Turnips,Ampara,513
9,2022,Turnips,Trincomalee,546
9,2022,Turnips,Kurunegala,618
9,2022,Turnips,Puttalam,469
9,2022,Turnips,Anuradhapura,666
9,2022,Turnips,Polonnaruwa,573
9,2022,Turnips,Badulla,495
9,2022,Turnips,Monaragala,710
9,2022,Turnips,Ratnapura,634
9,2022,Turnips,Kegalle,764
9,2022,Tomatoes,Colombo,601
9,2022,Tomatoes,Gampaha,573
9,2022,Tomatoes,Kalutara,580
9,2022,Tomatoes,Kandy,607
9,2022,Tomatoes,Matale,793
9,2022,Tomatoes,Nuwara Eliya,626
9,2022,Tomatoes,Galle,731
9,2022,Tomatoes,Matara,439
9,2022,Tomatoes,Hambantota,649
9,2022,Tomatoes,Jaffna,429
9,2022,Tomatoes,Kilinochchi,407
9,2022,Tomatoes,Mannar,714
9,2022,Tomatoes,Vavuniya,545
9,2022,Tomatoes,Mullaitivu,749
9,2022,Tomatoes,Batticaloa,778
9,2022,Tomatoes,Ampara,417
9,2022,Tomatoes,Trincomalee,675
9,2022,Tomatoes,Kurunegala,705
9,2022,Tomatoes,Puttalam,597
9,2022,Tomatoes,Anuradhapura,677
9,2022,Tomatoes,Polonnaruwa,677
9,2022,Tomatoes,Badulla,620
9,2022,Tomatoes,Monaragala,788
9,2022,Tomatoes,Ratnapura,770
9,2022,Tomatoes,Kegalle,554
10,2022,Carrots,Colombo,706
10,2022,Carrots,Gampaha,723
10,2022,Carrots,Kalutara,575
10,2022,Carrots,Kandy,728
10,2022,Carrots,Matale,408
10,2022,Carrots,Nuwara Eliya,504
10,2022,Carrots,Galle,554
10,2022,Carrots,Matara,686
10,2022,Carrots,Hambantota,614
10,2022,Carrots,Jaffna,502
10,2022,Carrots,Kilinochchi,532
10,2022,Carrots,Mannar,766
10,2022,Carrots,Vavuniya,497
10,2022,Carrots,Mullaitivu,642
10,2022,Carrots,Batticaloa,646
10,2022,Carrots,Ampara,658
10,2022,Carrots,Trincomalee,623
10,2022,Carrots,Kurunegala,555
10,2022,Carrots,Puttalam,638
10,2022,Carrots,Anuradhapura,410
10,2022,Carrots,Polonnaruwa,750
10,2022,Carrots,Badulla,552
10,2022,Carrots,Monaragala,727
10,2022,Carrots,Ratnapura,578
10,2022,Carrots,Kegalle,457
10,2022,Potatoes,Colombo,703
10,2022,Potatoes,Gampaha,478
10,2022,Potatoes,Kalutara,491
10,2022,Potatoes,Kandy,631
10,2022,Potatoes,Matale,748
10,2022,Potatoes,Nuwara Eliya,559
10,2022,Potatoes,Galle,567
10,2022,Potatoes,Matara,405
10,2022,Potatoes,Hambantota,631
10,2022,Potatoes,Jaffna,431
10,2022,Potatoes,Kilinochchi,730
10,2022,Potatoes,Mannar,551
10,2022,Potatoes,Vavuniya,645
10,2022,Potatoes,Mullaitivu,615
10,2022,Potatoes,Batticaloa,592
10,2022,Potatoes,Ampara,679
10,2022,Potatoes,Trincomalee,404
10,2022,Potatoes,Kurunegala,555
10,2022,Potatoes,Puttalam,741
10,2022,Potatoes,Anuradhapura,428
10,2022,Potatoes,Polonnaruwa,558
10,2022,Potatoes,Badulla,534
10,2022,Potatoes,Monaragala,578
10,2022,Potatoes,Ratnapura,416
10,2022,Potatoes,Kegalle,677
10,2022,Beans,Colombo,567
10,2022,Beans,Gampaha,764
10,2022,Beans,Kalutara,515
10,2022,Beans,Kandy,436
10,2022,Beans,Matale,475
10,2022,Beans,Nuwara Eliya,571
10,2022,Beans,Galle,539
10,2022,Beans,Matara,549
10,2022,Beans,Hambantota,665
10,2022,Beans,Jaffna,595
10,2022,Beans,Kilinochchi,501
10,2022,Beans,Mannar,584
10,2022,Beans,Vavuniya,484
10,2022,Beans,Mullaitivu,527
10,2022,Beans,Batticaloa,565
10,2022,Beans,Ampara,428
10,2022,Beans,Trincomalee,655
10,2022,Beans,Kurunegala,440
10,2022,Beans,Puttalam,434
10,2022,Beans,Anuradhapura,403
10,2022,Beans,Polonnaruwa,636
10,2022,Beans,Badulla,523
10,2022,Beans,Monaragala,650
10,2022,Beans,Ratnapura,641
10,2022,Beans,Kegalle,691
10,2022,Turnips,Colombo,747
10,2022,Turnips,Gampaha,627
10,2022,Turnips,Kalutara,631
10,2022,Turnips,Kandy,540
10,2022,Turnips,Matale,646
10,2022,Turnips,Nuwara Eliya,727
10,2022,Turnips,Galle,756
10,2022,Turnips,Matara,496
10,2022,Turnips,Hambantota,727
10,2022,Turnips,Jaffna,593
10,2022,Turnips,Kilinochchi,409
10,2022,Turnips,Mannar,496
10,2022,Turnips,Vavuniya,728
10,2022,Turnips,Mullaitivu,488
10,2022,Turnips,Batticaloa,522
10,2022,Turnips,Ampara,580
10,2022,Turnips,Trincomalee,426
10,2022,Turnips,Kurunegala,789
10,2022,Turnips,Puttalam,680
10,2022,Turnips,Anuradhapura,548
10,2022,Turnips,Polonnaruwa,635
10,2022,Turnips,Badulla,720
10,2022,Turnips,Monaragala,611
10,2022,Turnips,Ratnapura,597
10,2022,Turnips,Kegalle,467
10,2022,Tomatoes,Colombo,713
10,2022,Tomatoes,Gampaha,448
10,2022,Tomatoes,Kalutara,651
10,2022,Tomatoes,Kandy,671
10,2022,Tomatoes,Matale,617
10,2022,Tomatoes,Nuwara Eliya,798
10,2022,Tomatoes,Galle,482
10,2022,Tomatoes,Matara,676
10,2022,Tomatoes,Hambantota,456
10,2022,Tomatoes,Jaffna,669
10,2022,Tomatoes,Kilinochchi,603
10,2022,Tomatoes,Mannar,516
10,2022,Tomatoes,Vavuniya,447
10,2022,Tomatoes,Mullaitivu,502
10,2022,Tomatoes,Batticaloa,715
10,2022,Tomatoes,Ampara,613
10,2022,Tomatoes,Trincomalee,594
10,2022,Tomatoes,Kurunegala,754
10,2022,Tomatoes,Puttalam,409
10,2022,Tomatoes,Anuradhapura,783
10,2022,Tomatoes,Polonnaruwa,414
10,2022,Tomatoes,Badulla,422
10,2022,Tomatoes,Monaragala,669
10,2022,Tomatoes,Ratnapura,674
10,2022,Tomatoes,Kegalle,557
11,2022,Carrots,Colombo,406
11,2022,Carrots,Gampaha,457
11,2022,Carrots,Kalutara,440
11,2022,Carrots,Kandy,693
11,2022,Carrots,Matale,523
11,2022,Carrots,Nuwara Eliya,797
11,2022,Carrots,Galle,765
11,2022,Carrots,Matara,658
11,2022,Carrots,Hambantota,678
11,2022,Carrots,Jaffna,584
11,2022,Carrots,Kilinochchi,754
11,2022,Carrots,Mannar,754
11,2022,Carrots,Vavuniya,423
11,2022,Carrots,Mullaitivu,770
11,2022,Carrots,Batticaloa,543
11,2022,Carrots,Ampara,716
11,2022,Carrots,Trincomalee,582
11,2022,Carrots,Kurunegala,601
11,2022,Carrots,Puttalam,678
11,2022,Carrots,Anuradhapura,637
11,2022,Carrots,Polonnaruwa,455
11,2022,Carrots,Badulla,656
11,2022,Carrots,Monaragala,735
11,2022,Carrots,Ratnapura,425
11,2022,Carrots,Kegalle,767
11,2022,Potatoes,Colombo,766
11,2022,Potatoes,Gampaha,701
11,2022,Potatoes,Kalutara,592
11,2022,Potatoes,Kandy,724
11,2022,Potatoes,Matale,793
11,2022,Potatoes,Nuwara Eliya,557
11,2022,Potatoes,Galle,684
11,2022,Potatoes,Matara,694
11,2022,Potatoes,Hambantota,717
11,2022,Potatoes,Jaffna,402
11,2022,Potatoes,Kilinochchi,444
11,2022,Potatoes,Mannar,698
11,2022,Potatoes,Vavuniya,745
11,2022,Potatoes,Mullaitivu,431
11,2022,Potatoes,Batticaloa,597
11,2022,Potatoes,Ampara,780
11,2022,Potatoes,Trincomalee,787
11,2022,Potatoes,Kurunegala,696
11,2022,Potatoes,Puttalam,747
11,2022,Potatoes,Anuradhapura,607
11,2022,Potatoes,Polonnaruwa,607
11,2022,Potatoes,Badulla,629
11,2022,Potatoes,Monaragala,747
11,2022,Potatoes,Ratnapura,642
11,2022,Potatoes,Kegalle,429
11,2022,Beans,Colombo,624
11,2022,Beans,Gampaha,754
11,2022,Beans,Kalutara,760
11,2022,Beans,Kandy,513
11,2022,Beans,Matale,458
11,2022,Beans,Nuwara Eliya,400
11,2022,Beans,Galle,450
11,2022,Beans,Matara,747
11,2022,Beans,Hambantota,606
11,2022,Beans,Jaffna,415
11,2022,Beans,Kilinochchi,422
11,2022,Beans,Mannar,748
11,2022,Beans,Vavuniya,574
11,2022,Beans,Mullaitivu,666
11,2022,Beans,Batticaloa,790
11,2022,Beans,Ampara,440
11,2022,Beans,Trincomalee,517
11,2022,Beans,Kurunegala,464
11,2022,Beans,Puttalam,490
11,2022,Beans,Anuradhapura,449
11,2022,Beans,Polonnaruwa,715
11,2022,Beans,Badulla,694
11,2022,Beans,Monaragala,720
11,2022,Beans,Ratnapura,440
11,2022,Beans,Kegalle,400
11,2022,Turnips,Colombo,755
11,2022,Turnips,Gampaha,457
11,2022,Turnips,Kalutara,796
11,2022,Turnips,Kandy,757
11,2022,Turnips,Matale,778
11,2022,Turnips,Nuwara Eliya,456
11,2022,Turnips,Galle,755
11,2022,Turnips,Matara,479
11,2022,Turnips,Hambantota,718
11,2022,Turnips,Jaffna,645
11,2022,Turnips,Kilinochchi,438
11,2022,Turnips,Mannar,672
11,2022,Turnips,Vavuniya,427
11,2022,Turnips,Mullaitivu,770
11,2022,Turnips,Batticaloa,552
11,2022,Turnips,Ampara,536
11,2022,Turnips,Trincomalee,480
11,2022,Turnips,Kurunegala,444
11,2022,Turnips,Puttalam,453
11,2022,Turnips,Anuradhapura,615
11,2022,Turnips,Polonnaruwa,432
11,2022,Turnips,Badulla,510
11,2022,Turnips,Monaragala,754
11,2022,Turnips,Ratnapura,521
11,2022,Turnips,Kegalle,711
11,2022,Tomatoes,Colombo,431
11,2022,Tomatoes,Gampaha,796
11,2022,Tomatoes,Kalutara,509
11,2022,Tomatoes,Kandy,487
11,2022,Tomatoes,Matale,639
11,2022,Tomatoes,Nuwara Eliya,508
11,2022,Tomatoes,Galle,692
11,2022,Tomatoes,Matara,590
11,2022,Tomatoes,Hambantota,732
11,2022,Tomatoes,Jaffna,531
11,2022,Tomatoes,Kilinochchi,717
11,2022,Tomatoes,Mannar,540
11,2022,Tomatoes,Vavuniya,691
11,2022,Tomatoes,Mullaitivu,457
11,2022,Tomatoes,Batticaloa,794
11,2022,Tomatoes,Ampara,748
11,2022,Tomatoes,Trincomalee,492
11,2022,Tomatoes,Kurunegala,506
11,2022,Tomatoes,Puttalam,639
11,2022,Tomatoes,Anuradhapura,439
11,2022,Tomatoes,Polonnaruwa,779
11,2022,Tomatoes,Badulla,500
11,2022,Tomatoes,Monaragala,700
11,2022,Tomatoes,Ratnapura,598
11,2022,Tomatoes,Kegalle,773
12,2022,Carrots,Colombo,1120
12,2022,Carrots,Gampaha,1364
12,2022,Carrots,Kalutara,1286
12,2022,Carrots,Kandy,1104
12,2022,Carrots,Matale,1302
12,2022,Carrots,Nuwara Eliya,1460
12,2022,Carrots,Galle,1239
12,2022,Carrots,Matara,988
12,2022,Carrots,Hambantota,1526
12,2022,Carrots,Jaffna,1208
12,2022,Carrots,Kilinochchi,1336
12,2022,Carrots,Mannar,1226
12,2022,Carrots,Vavuniya,1081
12,2022,Carrots,Mullaitivu,1236
12,2022,Carrots,Batticaloa,1606
12,2022,Carrots,Ampara,1378
12,2022,Carrots,Trincomalee,1567
12,2022,Carrots,Kurunegala,1244
12,2022,Carrots,Puttalam,1427
12,2022,Carrots,Anuradhapura,1079
12,2022,Carrots,Polonnaruwa,1633
12,2022,Carrots,Badulla,1220
12,2022,Carrots,Monaragala,1488
12,2022,Carrots,Ratnapura,1499
12,2022,Carrots,Kegalle,1575
12,2022,Potatoes,Colombo,1399
12,2022,Potatoes,Gampaha,1443
12,2022,Potatoes,Kalutara,1598
12,2022,Potatoes,Kandy,1038
12,2022,Potatoes,Matale,1144
12,2022,Potatoes,Nuwara Eliya,1449
12,2022,Potatoes,Galle,1286
12,2022,Potatoes,Matara,1294
12,2022,Potatoes,Hambantota,1288
12,2022,Potatoes,Jaffna,1277
12,2022,Potatoes,Kilinochchi,1243
12,2022,Potatoes,Mannar,1269
12,2022,Potatoes,Vavuniya,1392
12,2022,Potatoes,Mullaitivu,1302
12,2022,Potatoes,Batticaloa,1451
12,2022,Potatoes,Ampara,1042
12,2022,Potatoes,Trincomalee,1194
12,2022,Potatoes,Kurunegala,1061
12,2022,Potatoes,Puttalam,1444
12,2022,Potatoes,Anuradhapura,1295
12,2022,Potatoes,Polonnaruwa,1622
12,2022,Potatoes,Badulla,1332
12,2022,Potatoes,Monaragala,1231
12,2022,Potatoes,Ratnapura,1475
12,2022,Potatoes,Kegalle,1390
12,2022,Beans,Colombo,1308
12,2022,Beans,Gampaha,1140
12,2022,Beans,Kalutara,1154
12,2022,Beans,Kandy,1176
12,2022,Beans,Matale,1458
12,2022,Beans,Nuwara Eliya,1752
12,2022,Beans,Galle,1231
12,2022,Beans,Matara,1633
12,2022,Beans,Hambantota,1426
12,2022,Beans,Jaffna,1325
12,2022,Beans,Kilinochchi,1695
12,2022,Beans,Mannar,1419
12,2022,Beans,Vavuniya,1238
12,2022,Beans,Mullaitivu,1673
12,2022,Beans,Batticaloa,1516
12,2022,Beans,Ampara,1122
12,2022,Beans,Trincomalee,1416
12,2022,Beans,Kurunegala,1577
12,2022,Beans,Puttalam,1299
12,2022,Beans,Anuradhapura,1259
12,2022,Beans,Polonnaruwa,1164
12,2022,Beans,Badulla,1109
12,2022,Beans,Monaragala,1290
12,2022,Beans,Ratnapura,1500
12,2022,Beans,Kegalle,1513
12,2022,Turnips,Colombo,1364
12,2022,Turnips,Gampaha,1702
12,2022,Turnips,Kalutara,1395
12,2022,Turnips,Kandy,1418
12,2022,Turnips,Matale,1380
12,2022,Turnips,Nuwara Eliya,1531
12,2022,Turnips,Galle,1697
12,2022,Turnips,Matara,927
12,2022,Turnips,Hambantota,1477
12,2022,Turnips,Jaffna,1537
12,2022,Turnips,Kilinochchi,1427
12,2022,Turnips,Mannar,1070
12,2022,Turnips,Vavuniya,1445
12,2022,Turnips,Mullaitivu,1654
12,2022,Turnips,Batticaloa,1459
12,2022,Turnips,Ampara,1298
12,2022,Turnips,Trincomalee,1295
12,2022,Turnips,Kurunegala,1251
12,2022,Turnips,Puttalam,1479
12,2022,Turnips,Anuradhapura,1082
12,2022,Turnips,Polonnaruwa,1338
12,2022,Turnips,Badulla,1137
12,2022,Turnips,Monaragala,1558
12,2022,Turnips,Ratnapura,1510
12,2022,Turnips,Kegalle,1062
12,2022,Tomatoes,Colombo,1102
12,2022,Tomatoes,Gampaha,1512
12,2022,Tomatoes,Kalutara,1492
12,2022,Tomatoes,Kandy,1305
