month,year,product,location,demand_kg
8,2022,Turnips,Galle,924
8,2022,Cabbage,Galle,1212
8,2022,Potatoes,Galle,873
8,2022,Leeks,Galle,530
8,2022,Beetroot,Galle,1309
8,2022,Brinjals,Galle,266
8,2022,Cauliflower,Galle,1271
8,2022,Carrots,Matara,460
8,2022,Beans,Matara,444
8,2022,Tomatoes,Matara,1383
8,2022,Turnips,Matara,815
8,2022,Cabbage,Matara,1102
8,2022,Potatoes,Matara,728
8,2022,Leeks,Matara,478
8,2022,Beetroot,Matara,926
8,2022,Brinjals,Matara,744
8,2022,Cauliflower,Matara,347
8,2022,Carrots,Anuradhapura,437
8,2022,Beans,Anuradhapura,740
8,2022,Tomatoes,Anuradhapura,305
8,2022,Turnips,Anuradhapura,1119
8,2022,Cabbage,Anuradhapura,1156
8,2022,Potatoes,Anuradhapura,961
8,2022,Leeks,Anuradhapura,1211
8,2022,Beetroot,Anuradhapura,352
8,2022,Brinjals,Anuradhapura,942
8,2022,Cauliflower,Anuradhapura,800
8,2022,Carrots,Badulla,585
8,2022,Beans,Badulla,897
8,2022,Tomatoes,Badulla,1313
8,2022,Turnips,Badulla,576
8,2022,Cabbage,Badulla,435
8,2022,Potatoes,Badulla,728
8,2022,Leeks,Badulla,568
8,2022,Beetroot,Badulla,973
8,2022,Brinjals,Badulla,1331
8,2022,Cauliflower,Badulla,233
8,2022,Carrots,Jaffna,301
8,2022,Beans,Jaffna,864
8,2022,Tomatoes,Jaffna,910
8,2022,Turnips,Jaffna,518
8,2022,Cabbage,Jaffna,1027
8,2022,Potatoes,Jaffna,360
8,2022,Leeks,Jaffna,1208
8,2022,Beetroot,Jaffna,1308
8,2022,Brinjals,Jaffna,1027
8,2022,Cauliflower,Jaffna,311
8,2022,Carrots,Trincomalee,1141
8,2022,Beans,Trincomalee,443
8,2022,Tomatoes,Trincomalee,1290
8,2022,Turnips,Trincomalee,1495
8,2022,Cabbage,Trincomalee,434
8,2022,Potatoes,Trincomalee,968
8,2022,Leeks,Trincomalee,576
8,2022,Beetroot,Trincomalee,1373
8,2022,Brinjals,Trincomalee,521
8,2022,Cauliflower,Trincomalee,449
9,2022,Carrots,Colombo,231
9,2022,Beans,Colombo,1276
9,2022,Tomatoes,Colombo,726
9,2022,Turnips,Colombo,849
9,2022,Cabbage,Colombo,1091
9,2022,Potatoes,Colombo,486
9,2022,Leeks,Colombo,454
9,2022,Beetroot,Colombo,1489
9,2022,Brinjals,Colombo,1374
9,2022,Cauliflower,Colombo,431
9,2022,Carrots,Gampaha,1251
9,2022,Beans,Gampaha,815
9,2022,Tomatoes,Gampaha,1480
9,2022,Turnips,Gampaha,439
9,2022,Cabbage,Gampaha,494
9,2022,Potatoes,Gampaha,885
9,2022,Leeks,Gampaha,1188
9,2022,Beetroot,Gampaha,908
9,2022,Brinjals,Gampaha,923
9,2022,Cauliflower,Gampaha,1335
9,2022,Carrots,Kandy,261
9,2022,Beans,Kandy,1142
9,2022,Tomatoes,Kandy,223
9,2022,Turnips,Kandy,1080
9,2022,Cabbage,Kandy,1184
9,2022,Potatoes,Kandy,623
9,2022,Leeks,Kandy,237
9,2022,Beetroot,Kandy,1285
9,2022,Brinjals,Kandy,1098
9,2022,Cauliflower,Kandy,778
9,2022,Carrots,Kurunegala,1177
9,2022,Beans,Kurunegala,832
9,2022,Tomatoes,Kurunegala,1085
9,2022,Turnips,Kurunegala,451
9,2022,Cabbage,Kurunegala,945
9,2022,Potatoes,Kurunegala,597
9,2022,Leeks,Kurunegala,921
9,2022,Beetroot,Kurunegala,439
9,2022,Brinjals,Kurunegala,1442
9,2022,Cauliflower,Kurunegala,962
9,2022,Carrots,Galle,643
9,2022,Beans,Galle,687
9,2022,Tomatoes,Galle,1363
9,2022,Turnips,Galle,447
9,2022,Cabbage,Galle,1058
9,2022,Potatoes,Galle,1053
9,2022,Leeks,Galle,298
9,2022,Beetroot,Galle,681
9,2022,Brinjals,Galle,257
9,2022,Cauliflower,Galle,1021
9,2022,Carrots,Matara,875
9,2022,Beans,Matara,1381
9,2022,Tomatoes,Matara,1418
9,2022,Turnips,Matara,262
9,2022,Cabbage,Matara,309
9,2022,Potatoes,Matara,1227
9,2022,Leeks,Matara,474
9,2022,Beetroot,Matara,763
9,2022,Brinjals,Matara,506
9,2022,Cauliflower,Matara,1312
9,2022,Carrots,Anuradhapura,220
9,2022,Beans,Anuradhapura,1452
9,2022,Tomatoes,Anuradhapura,984
9,2022,Turnips,Anuradhapura,1389
9,2022,Cabbage,Anuradhapura,1235
9,2022,Potatoes,Anuradhapura,1023
9,2022,Leeks,Anuradhapura,250
9,2022,Beetroot,Anuradhapura,1000
9,2022,Brinjals,Anuradhapura,840
9,2022,Cauliflower,Anuradhapura,922
9,2022,Carrots,Badulla,1084
9,2022,Beans,Badulla,464
9,2022,Tomatoes,Badulla,1376
9,2022,Turnips,Badulla,1499
9,2022,Cabbage,Badulla,1364
9,2022,Potatoes,Badulla,688
9,2022,Leeks,Badulla,471
9,2022,Beetroot,Badulla,580
9,2022,Brinjals,Badulla,506
9,2022,Cauliflower,Badulla,361
9,2022,Carrots,Jaffna,683
9,2022,Beans,Jaffna,950
9,2022,Tomatoes,Jaffna,448
9,2022,Turnips,Jaffna,970
9,2022,Cabbage,Jaffna,1479
9,2022,Potatoes,Jaffna,1179
9,2022,Leeks,Jaffna,405
9,2022,Beetroot,Jaffna,1234
9,2022,Brinjals,Jaffna,1356
9,2022,Cauliflower,Jaffna,882
9,2022,Carrots,Trincomalee,1356
9,2022,Beans,Trincomalee,1267
9,2022,Tomatoes,Trincomalee,1384
9,2022,Turnips,Trincomalee,815
9,2022,Cabbage,Trincomalee,661
9,2022,Potatoes,Trincomalee,1263
9,2022,Leeks,Trincomalee,1455
9,2022,Beetroot,Trincomalee,1076
9,2022,Brinjals,Trincomalee,1125
9,2022,Cauliflower,Trincomalee,385
10,2022,Carrots,Colombo,1043
10,2022,Beans,Colombo,894
10,2022,Tomatoes,Colombo,1368
10,2022,Turnips,Colombo,1483
10,2022,Cabbage,Colombo,1143
10,2022,Potatoes,Colombo,213
10,2022,Leeks,Colombo,475
10,2022,Beetroot,Colombo,562
10,2022,Brinjals,Colombo,1295
10,2022,Cauliflower,Colombo,1495
10,2022,Carrots,Gampaha,729
10,2022,Beans,Gampaha,744
10,2022,Tomatoes,Gampaha,396
10,2022,Turnips,Gampaha,1389
10,2022,Cabbage,Gampaha,997
10,2022,Potatoes,Gampaha,322
10,2022,Leeks,Gampaha,690
10,2022,Beetroot,Gampaha,916
10,2022,Brinjals,Gampaha,1069
10,2022,Cauliflower,Gampaha,1324
10,2022,Carrots,Kandy,754
10,2022,Beans,Kandy,229
10,2022,Tomatoes,Kandy,346
10,2022,Turnips,Kandy,1335
10,2022,Cabbage,Kandy,1459
10,2022,Potatoes,Kandy,1024
10,2022,Leeks,Kandy,279
10,2022,Beetroot,Kandy,1392
10,2022,Brinjals,Kandy,824
10,2022,Cauliflower,Kandy,512
10,2022,Carrots,Kurunegala,479
10,2022,Beans,Kurunegala,1446
10,2022,Tomatoes,Kurunegala,1051
10,2022,Turnips,Kurunegala,1396
10,2022,Cabbage,Kurunegala,838
10,2022,Potatoes,Kurunegala,1498
10,2022,Leeks,Kurunegala,314
10,2022,Beetroot,Kurunegala,926
10,2022,Brinjals,Kurunegala,828
10,2022,Cauliflower,Kurunegala,974
10,2022,Carrots,Galle,1320
10,2022,Beans,Galle,399
10,2022,Tomatoes,Galle,1341
10,2022,Turnips,Galle,780
10,2022,Cabbage,Galle,1137
10,2022,Potatoes,Galle,1296
10,2022,Leeks,Galle,1304
10,2022,Beetroot,Galle,1492
10,2022,Brinjals,Galle,411
10,2022,Cauliflower,Galle,936
10,2022,Carrots,Matara,609
10,2022,Beans,Matara,903
10,2022,Tomatoes,Matara,451
10,2022,Turnips,Matara,1343
10,2022,Cabbage,Matara,407
10,2022,Potatoes,Matara,1241
10,2022,Leeks,Matara,715
10,2022,Beetroot,Matara,542
10,2022,Brinjals,Matara,1192
10,2022,Cauliflower,Matara,657
10,2022,Carrots,Anuradhapura,1235
10,2022,Beans,Anuradhapura,951
10,2022,Tomatoes,Anuradhapura,881
10,2022,Turnips,Anuradhapura,1100
10,2022,Cabbage,Anuradhapura,795
10,2022,Potatoes,Anuradhapura,803
10,2022,Leeks,Anuradhapura,990
10,2022,Beetroot,Anuradhapura,741
10,2022,Brinjals,Anuradhapura,888
10,2022,Cauliflower,Anuradhapura,544
10,2022,Carrots,Badulla,292
10,2022,Beans,Badulla,1148
10,2022,Tomatoes,Badulla,863
10,2022,Turnips,Badulla,747
10,2022,Cabbage,Badulla,441
10,2022,Potatoes,Badulla,441
10,2022,Leeks,Badulla,974
10,2022,Beetroot,Badulla,429
10,2022,Brinjals,Badulla,794
10,2022,Cauliflower,Badulla,346
10,2022,Carrots,Jaffna,1261
10,2022,Beans,Jaffna,1204
10,2022,Tomatoes,Jaffna,1269
10,2022,Turnips,Jaffna,239
10,2022,Cabbage,Jaffna,226
10,2022,Potatoes,Jaffna,990
10,2022,Leeks,Jaffna,1251
10,2022,Beetroot,Jaffna,710
10,2022,Brinjals,Jaffna,972
10,2022,Cauliflower,Jaffna,348
10,2022,Carrots,Trincomalee,1462
10,2022,Beans,Trincomalee,1075
10,2022,Tomatoes,Trincomalee,417
10,2022,Turnips,Trincomalee,270
10,2022,Cabbage,Trincomalee,1186
10,2022,Potatoes,Trincomalee,1375
10,2022,Leeks,Trincomalee,387
10,2022,Beetroot,Trincomalee,525
10,2022,Brinjals,Trincomalee,220
10,2022,Cauliflower,Trincomalee,1091
11,2022,Carrots,Colombo,1299
11,2022,Beans,Colombo,336
11,2022,Tomatoes,Colombo,1374
11,2022,Turnips,Colombo,802
11,2022,Cabbage,Colombo,760
11,2022,Potatoes,Colombo,471
11,2022,Leeks,Colombo,279
11,2022,Beetroot,Colombo,264
11,2022,Brinjals,Colombo,1007
11,2022,Cauliflower,Colombo,1007
11,2022,Carrots,Gampaha,1284
11,2022,Beans,Gampaha,644
11,2022,Tomatoes,Gampaha,896
11,2022,Turnips,Gampaha,1075
11,2022,Cabbage,Gampaha,260
11,2022,Potatoes,Gampaha,1000
11,2022,Leeks,Gampaha,414
11,2022,Beetroot,Gampaha,1186
11,2022,Brinjals,Gampaha,249
11,2022,Cauliflower,Gampaha,1287
11,2022,Carrots,Kandy,851
11,2022,Beans,Kandy,491
11,2022,Tomatoes,Kandy,1066
11,2022,Turnips,Kandy,1240
11,2022,Cabbage,Kandy,246
11,2022,Potatoes,Kandy,666
11,2022,Leeks,Kandy,1471
11,2022,Beetroot,Kandy,201
11,2022,Brinjals,Kandy,1474
11,2022,Cauliflower,Kandy,615
11,2022,Carrots,Kurunegala,962
11,2022,Beans,Kurunegala,830
11,2022,Tomatoes,Kurunegala,1432
11,2022,Turnips,Kurunegala,896
11,2022,Cabbage,Kurunegala,1458
11,2022,Potatoes,Kurunegala,725
11,2022,Leeks,Kurunegala,572
11,2022,Beetroot,Kurunegala,484
11,2022,Brinjals,Kurunegala,995
11,2022,Cauliflower,Kurunegala,387
11,2022,Carrots,Galle,407
11,2022,Beans,Galle,633
11,2022,Tomatoes,Galle,711
11,2022,Turnips,Galle,1341
11,2022,Cabbage,Galle,325
11,2022,Potatoes,Galle,1462
11,2022,Leeks,Galle,628
11,2022,Beetroot,Galle,203
11,2022,Brinjals,Galle,650
11,2022,Cauliflower,Galle,1159
11,2022,Carrots,Matara,833
11,2022,Beans,Matara,238
11,2022,Tomatoes,Matara,1342
11,2022,Turnips,Matara,825
11,2022,Cabbage,Matara,1344
11,2022,Potatoes,Matara,312
11,2022,Leeks,Matara,771
11,2022,Beetroot,Matara,1117
11,2022,Brinjals,Matara,1292
11,2022,Cauliflower,Matara,1357
11,2022,Carrots,Anuradhapura,569
11,2022,Beans,Anuradhapura,380
11,2022,Tomatoes,Anuradhapura,342
11,2022,Turnips,Anuradhapura,680
11,2022,Cabbage,Anuradhapura,482
11,2022,Potatoes,Anuradhapura,726
11,2022,Leeks,Anuradhapura,319
11,2022,Beetroot,Anuradhapura,869
11,2022,Brinjals,Anuradhapura,1346
11,2022,Cauliflower,Anuradhapura,1430
11,2022,Carrots,Badulla,1038
11,2022,Beans,Badulla,574
11,2022,Tomatoes,Badulla,1482
11,2022,Turnips,Badulla,731
11,2022,Cabbage,Badulla,680
11,2022,Potatoes,Badulla,894
11,2022,Leeks,Badulla,995
11,2022,Beetroot,Badulla,429
11,2022,Brinjals,Badulla,885
11,2022,Cauliflower,Badulla,1079
11,2022,Carrots,Jaffna,962
11,2022,Beans,Jaffna,847
11,2022,Tomatoes,Jaffna,410
11,2022,Turnips,Jaffna,1319
11,2022,Cabbage,Jaffna,1014
11,2022,Potatoes,Jaffna,205
11,2022,Leeks,Jaffna,967
11,2022,Beetroot,Jaffna,1263
11,2022,Brinjals,Jaffna,333
11,2022,Cauliflower,Jaffna,1311
11,2022,Carrots,Trincomalee,356
11,2022,Beans,Trincomalee,508
11,2022,Tomatoes,Trincomalee,533
11,2022,Turnips,Trincomalee,275
11,2022,Cabbage,Trincomalee,652
11,2022,Potatoes,Trincomalee,780
11,2022,Leeks,Trincomalee,1081
11,2022,Beetroot,Trincomalee,976
11,2022,Brinjals,Trincomalee,475
11,2022,Cauliflower,Trincomalee,1159
12,2022,Carrots,Colombo,702
12,2022,Beans,Colombo,804
12,2022,Tomatoes,Colombo,981
12,2022,Turnips,Colombo,1383
12,2022,Cabbage,Colombo,1379
12,2022,Potatoes,Colombo,1064
12,2022,Leeks,Colombo,1162
12,2022,Beetroot,Colombo,468
12,2022,Brinjals,Colombo,663
12,2022,Cauliflower,Colombo,509
12,2022,Carrots,Gampaha,1052
12,2022,Beans,Gampaha,500
12,2022,Tomatoes,Gampaha,839
12,2022,Turnips,Gampaha,1494
12,2022,Cabbage,Gampaha,735
12,2022,Potatoes,Gampaha,553
12,2022,Leeks,Gampaha,1096
12,2022,Beetroot,Gampaha,529
12,2022,Brinjals,Gampaha,744
12,2022,Cauliflower,Gampaha,1478
12,2022,Carrots,Kandy,454
12,2022,Beans,Kandy,707
12,2022,Tomatoes,Kandy,1097
12,2022,Turnips,Kandy,349
12,2022,Cabbage,Kandy,1305
12,2022,Potatoes,Kandy,652
12,2022,Leeks,Kandy,424
12,2022,Beetroot,Kandy,904
12,2022,Brinjals,Kandy,245
12,2022,Cauliflower,Kandy,1082
12,2022,Carrots,Kurunegala,504
12,2022,Beans,Kurunegala,1033
12,2022,Tomatoes,Kurunegala,789
12,2022,Turnips,Kurunegala,817
12,2022,Cabbage,Kurunegala,582
12,2022,Potatoes,Kurunegala,1218
12,2022,Leeks,Kurunegala,1056
12,2022,Beetroot,Kurunegala,758
12,2022,Brinjals,Kurunegala,1004
12,2022,Cauliflower,Kurunegala,657
12,2022,Carrots,Galle,317
12,2022,Beans,Galle,551
12,2022,Tomatoes,Galle,371
12,2022,Turnips,Galle,200
12,2022,Cabbage,Galle,638
12,2022,Potatoes,Galle,808
12,2022,Leeks,Galle,1207
12,2022,Beetroot,Galle,343
12,2022,Brinjals,Galle,1124
12,2022,Cauliflower,Galle,1166
12,2022,Carrots,Matara,1100
12,2022,Beans,Matara,723
12,2022,Tomatoes,Matara,1328
12,2022,Turnips,Matara,207
12,2022,Cabbage,Matara,1454
12,2022,Potatoes,Matara,537
12,2022,Leeks,Matara,617
12,2022,Beetroot,Matara,1257
12,2022,Brinjals,Matara,279
12,2022,Cauliflower,Matara,1055
12,2022,Carrots,Anuradhapura,1448
12,2022,Beans,Anuradhapura,1025
12,2022,Tomatoes,Anuradhapura,770
12,2022,Turnips,Anuradhapura,789
12,2022,Cabbage,Anuradhapura,473
12,2022,Potatoes,Anuradhapura,877
12,2022,Leeks,Anuradhapura,384
12,2022,Beetroot,Anuradhapura,932
12,2022,Brinjals,Anuradhapura,221
12,2022,Cauliflower,Anuradhapura,264
12,2022,Carrots,Badulla,667
12,2022,Beans,Badulla,1174
12,2022,Tomatoes,Badulla,1467
12,2022,Turnips,Badulla,551
12,2022,Cabbage,Badulla,1486
12,2022,Potatoes,Badulla,952
12,2022,Leeks,Badulla,1287
12,2022,Beetroot,Badulla,482
12,2022,Brinjals,Badulla,1410
12,2022,Cauliflower,Badulla,535
12,2022,Carrots,Jaffna,1130
12,2022,Beans,Jaffna,1156
12,2022,Tomatoes,Jaffna,519
12,2022,Turnips,Jaffna,1342
12,2022,Cabbage,Jaffna,873
12,2022,Potatoes,Jaffna,910
12,2022,Leeks,Jaffna,1271
12,2022,Beetroot,Jaffna,1079
12,2022,Brinjals,Jaffna,947
12,2022,Cauliflower,Jaffna,1383
12,2022,Carrots,Trincomalee,300
12,2022,Beans,Trincomalee,1033
12,2022,Tomatoes,Trincomalee,390
12,2022,Turnips,Trincomalee,1363
12,2022,Cabbage,Trincomalee,833
12,2022,Potatoes,Trincomalee,1347
12,2022,Leeks,Trincomalee,1275
12,2022,Beetroot,Trincomalee,245
12,2022,Brinjals,Trincomalee,1226
12,2022,Cauliflower,Trincomalee,1146
1,2023,Carrots,Colombo,769
1,2023,Beans,Colombo,906
1,2023,Tomatoes,Colombo,479
1,2023,Turnips,Colombo,402
1,2023,Cabbage,Colombo,368
1,2023,Potatoes,Colombo,1222
1,2023,Leeks,Colombo,1228
1,2023,Beetroot,Colombo,1467
1,2023,Brinjals,Colombo,1186
1,2023,Cauliflower,Colombo,233
1,2023,Carrots,Gampaha,694
1,2023,Beans,Gampaha,1162
1,2023,Tomatoes,Gampaha,915
1,2023,Turnips,Gampaha,391
1,2023,Cabbage,Gampaha,772
1,2023,Potatoes,Gampaha,1363
1,2023,Leeks,Gampaha,695
1,2023,Beetroot,Gampaha,827
1,2023,Brinjals,Gampaha,559
1,2023,Cauliflower,Gampaha,462
1,2023,Carrots,Kandy,954
1,2023,Beans,Kandy,1013
1,2023,Tomatoes,Kandy,693
1,2023,Turnips,Kandy,298
1,2023,Cabbage,Kandy,1145
1,2023,Potatoes,Kandy,582
1,2023,Leeks,Kandy,264
1,2023,Beetroot,Kandy,899
1,2023,Brinjals,Kandy,1190
1,2023,Cauliflower,Kandy,965
1,2023,Carrots,Kurunegala,1368
1,2023,Beans,Kurunegala,1161
1,2023,Tomatoes,Kurunegala,427
1,2023,Turnips,Kurunegala,462
1,2023,Cabbage,Kurunegala,1200
1,2023,Potatoes,Kurunegala,1228
1,2023,Leeks,Kurunegala,295
1,2023,Beetroot,Kurunegala,349
1,2023,Brinjals,Kurunegala,1417
1,2023,Cauliflower,Kurunegala,1358
1,2023,Carrots,Galle,1111
1,2023,Beans,Galle,677
1,2023,Tomatoes,Galle,782
1,2023,Turnips,Galle,1202
1,2023,Cabbage,Galle,788
1,2023,Potatoes,Galle,270
1,2023,Leeks,Galle,1290
1,2023,Beetroot,Galle,311
1,2023,Brinjals,Galle,1052
1,2023,Cauliflower,Galle,702
1,2023,Carrots,Matara,1212
1,2023,Beans,Matara,1037
1,2023,Tomatoes,Matara,975
1,2023,Turnips,Matara,1355
1,2023,Cabbage,Matara,219
1,2023,Potatoes,Matara,1390
1,2023,Leeks,Matara,1150
1,2023,Beetroot,Matara,307
1,2023,Brinjals,Matara,844
1,2023,Cauliflower,Matara,1109
1,2023,Carrots,Anuradhapura,336
1,2023,Beans,Anuradhapura,422
1,2023,Tomatoes,Anuradhapura,1022
1,2023,Turnips,Anuradhapura,335
1,2023,Cabbage,Anuradhapura,711
1,2023,Potatoes,Anuradhapura,1046
1,2023,Leeks,Anuradhapura,336
1,2023,Beetroot,Anuradhapura,1435
1,2023,Brinjals,Anuradhapura,837
1,2023,Cauliflower,Anuradhapura,883
1,2023,Carrots,Badulla,249
1,2023,Beans,Badulla,286
1,2023,Tomatoes,Badulla,1232
1,2023,Turnips,Badulla,209
1,2023,Cabbage,Badulla,258
1,2023,Potatoes,Badulla,303
1,2023,Leeks,Badulla,1360
1,2023,Beetroot,Badulla,566
1,2023,Brinjals,Badulla,269
1,2023,Cauliflower,Badulla,535
1,2023,Carrots,Jaffna,1226
1,2023,Beans,Jaffna,988
1,2023,Tomatoes,Jaffna,1242
1,2023,Turnips,Jaffna,1403
1,2023,Cabbage,Jaffna,852
1,2023,Potatoes,Jaffna,681
1,2023,Leeks,Jaffna,1343
1,2023,Beetroot,Jaffna,293
1,2023,Brinjals,Jaffna,1202
1,2023,Cauliflower,Jaffna,1254
1,2023,Carrots,Trincomalee,203
1,2023,Beans,Trincomalee,1351
1,2023,Tomatoes,Trincomalee,1343
1,2023,Turnips,Trincomalee,728
1,2023,Cabbage,Trincomalee,1261
1,2023,Potatoes,Trincomalee,1435
1,2023,Leeks,Trincomalee,721
1,2023,Beetroot,Trincomalee,486
1,2023,Brinjals,Trincomalee,693
1,2023,Cauliflower,Trincomalee,1071
2,2023,Carrots,Colombo,533
2,2023,Beans,Colombo,1055
2,2023,Tomatoes,Colombo,1145
2,2023,Turnips,Colombo,1286
2,2023,Cabbage,Colombo,1465
2,2023,Potatoes,Colombo,489
2,2023,Leeks,Colombo,223
2,2023,Beetroot,Colombo,1039
2,2023,Brinjals,Colombo,397
2,2023,Cauliflower,Colombo,1365
2,2023,Carrots,Gampaha,606
2,2023,Beans,Gampaha,1461
2,2023,Tomatoes,Gampaha,725
2,2023,Turnips,Gampaha,728
2,2023,Cabbage,Gampaha,1011
2,2023,Potatoes,Gampaha,1015
2,2023,Leeks,Gampaha,1409
2,2023,Beetroot,Gampaha,472
2,2023,Brinjals,Gampaha,657
2,2023,Cauliflower,Gampaha,1152
2,2023,Carrots,Kandy,504
2,2023,Beans,Kandy,1335
2,2023,Tomatoes,Kandy,310
2,2023,Turnips,Kandy,1259
2,2023,Cabbage,Kandy,980
2,2023,Potatoes,Kandy,1360
2,2023,Leeks,Kandy,533
2,2023,Beetroot,Kandy,1377
2,2023,Brinjals,Kandy,660
2,2023,Cauliflower,Kandy,986
2,2023,Carrots,Kurunegala,355
2,2023,Beans,Kurunegala,1289
2,2023,Tomatoes,Kurunegala,1027
2,2023,Turnips,Kurunegala,780
2,2023,Cabbage,Kurunegala,989
2,2023,Potatoes,Kurunegala,1068
2,2023,Leeks,Kurunegala,1000
2,2023,Beetroot,Kurunegala,393
2,2023,Brinjals,Kurunegala,735
2,2023,Cauliflower,Kurunegala,653
2,2023,Carrots,Galle,517
2,2023,Beans,Galle,1340
2,2023,Tomatoes,Galle,736
2,2023,Turnips,Galle,536
2,2023,Cabbage,Galle,657
2,2023,Potatoes,Galle,1387
2,2023,Leeks,Galle,932
2,2023,Beetroot,Galle,265
2,2023,Brinjals,Galle,1478
2,2023,Cauliflower,Galle,289
2,2023,Carrots,Matara,446
2,2023,Beans,Matara,971
2,2023,Tomatoes,Matara,1361
2,2023,Turnips,Matara,1476
2,2023,Cabbage,Matara,825
2,2023,Potatoes,Matara,940
2,2023,Leeks,Matara,1146
2,2023,Beetroot,Matara,680
2,2023,Brinjals,Matara,851
2,2023,Cauliflower,Matara,249
2,2023,Carrots,Anuradhapura,1144
2,2023,Beans,Anuradhapura,396
2,2023,Tomatoes,Anuradhapura,747
2,2023,Turnips,Anuradhapura,646
2,2023,Cabbage,Anuradhapura,476
2,2023,Potatoes,Anuradhapura,1472
2,2023,Leeks,Anuradhapura,1244
2,2023,Beetroot,Anuradhapura,1059
2,2023,Brinjals,Anuradhapura,711
2,2023,Cauliflower,Anuradhapura,974
2,2023,Carrots,Badulla,1010
2,2023,Beans,Badulla,423
2,2023,Tomatoes,Badulla,1092
2,2023,Turnips,Badulla,837
2,2023,Cabbage,Badulla,260
2,2023,Potatoes,Badulla,416
2,2023,Leeks,Badulla,913
2,2023,Beetroot,Badulla,701
2,2023,Brinjals,Badulla,1394
2,2023,Cauliflower,Badulla,950
2,2023,Carrots,Jaffna,547
2,2023,Beans,Jaffna,551
2,2023,Tomatoes,Jaffna,776
2,2023,Turnips,Jaffna,550
2,2023,Cabbage,Jaffna,1379
2,2023,Potatoes,Jaffna,818
2,2023,Leeks,Jaffna,734
2,2023,Beetroot,Jaffna,1440
2,2023,Brinjals,Jaffna,1469
2,2023,Cauliflower,Jaffna,593
2,2023,Carrots,Trincomalee,245
2,2023,Beans,Trincomalee,910
2,2023,Tomatoes,Trincomalee,503
2,2023,Turnips,Trincomalee,550
2,2023,Cabbage,Trincomalee,401
2,2023,Potatoes,Trincomalee,657
2,2023,Leeks,Trincomalee,485
2,2023,Beetroot,Trincomalee,815
2,2023,Brinjals,Trincomalee,1326
2,2023,Cauliflower,Trincomalee,1180
3,2023,Carrots,Colombo,657
3,2023,Beans,Colombo,1216
3,2023,Tomatoes,Colombo,1207
3,2023,Turnips,Colombo,661
3,2023,Cabbage,Colombo,688
3,2023,Potatoes,Colombo,344
3,2023,Leeks,Colombo,1283
3,2023,Beetroot,Colombo,406
3,2023,Brinjals,Colombo,680
3,2023,Cauliflower,Colombo,435
3,2023,Carrots,Gampaha,932
3,2023,Beans,Gampaha,400
3,2023,Tomatoes,Gampaha,843
3,2023,Turnips,Gampaha,343
3,2023,Cabbage,Gampaha,1433
3,2023,Potatoes,Gampaha,481
3,2023,Leeks,Gampaha,343
3,2023,Beetroot,Gampaha,1041
3,2023,Brinjals,Gampaha,1294
3,2023,Cauliflower,Gampaha,1450
3,2023,Carrots,Kandy,602
3,2023,Beans,Kandy,1252
3,2023,Tomatoes,Kandy,894
3,2023,Turnips,Kandy,1170
3,2023,Cabbage,Kandy,1280
3,2023,Potatoes,Kandy,1420
3,2023,Leeks,Kandy,1222
3,2023,Beetroot,Kandy,1485
3,2023,Brinjals,Kandy,593
3,2023,Cauliflower,Kandy,406
3,2023,Carrots,Kurunegala,635
3,2023,Beans,Kurunegala,731
3,2023,Tomatoes,Kurunegala,1375
3,2023,Turnips,Kurunegala,519
3,2023,Cabbage,Kurunegala,1494
3,2023,Potatoes,Kurunegala,270
3,2023,Leeks,Kurunegala,356
3,2023,Beetroot,Kurunegala,1338
3,2023,Brinjals,Kurunegala,1402
3,2023,Cauliflower,Kurunegala,1480
3,2023,Carrots,Galle,1169
3,2023,Beans,Galle,432
3,2023,Tomatoes,Galle,1478
3,2023,Turnips,Galle,414
3,2023,Cabbage,Galle,308
3,2023,Potatoes,Galle,1427
3,2023,Leeks,Galle,1071
3,2023,Beetroot,Galle,1417
3,2023,Brinjals,Galle,1132
3,2023,Cauliflower,Galle,1014
3,2023,Carrots,Matara,813
3,2023,Beans,Matara,1069
3,2023,Tomatoes,Matara,411
3,2023,Turnips,Matara,1201
3,2023,Cabbage,Matara,1042
3,2023,Potatoes,Matara,712
3,2023,Leeks,Matara,610
3,2023,Beetroot,Matara,470
3,2023,Brinjals,Matara,904
3,2023,Cauliflower,Matara,409
3,2023,Carrots,Anuradhapura,449
3,2023,Beans,Anuradhapura,1161
3,2023,Tomatoes,Anuradhapura,929
3,2023,Turnips,Anuradhapura,602
3,2023,Cabbage,Anuradhapura,677
3,2023,Potatoes,Anuradhapura,1294
3,2023,Leeks,Anuradhapura,1276
3,2023,Beetroot,Anuradhapura,751
3,2023,Brinjals,Anuradhapura,527
3,2023,Cauliflower,Anuradhapura,851
3,2023,Carrots,Badulla,356
3,2023,Beans,Badulla,288
3,2023,Tomatoes,Badulla,681
3,2023,Turnips,Badulla,819
3,2023,Cabbage,Badulla,1269
3,2023,Potatoes,Badulla,1398
3,2023,Leeks,Badulla,1077
3,2023,Beetroot,Badulla,1149
3,2023,Brinjals,Badulla,1259
3,2023,Cauliflower,Badulla,1056
3,2023,Carrots,Jaffna,942
3,2023,Beans,Jaffna,1075
3,2023,Tomatoes,Jaffna,1254
3,2023,Turnips,Jaffna,1097
3,2023,Cabbage,Jaffna,760
3,2023,Potatoes,Jaffna,635
3,2023,Leeks,Jaffna,459
